doc_id,unit_id,text,topic,topic_name
2,2_chunk_323500,"re, will need to increase manganese production slightly in the next 15 years to handle increased demand in the medium term. Production levels since 2016 have increased dramatically, and if they continue, these levels will be able to meet projected demand in the medium term. Manganese production by South32, Tshipi é Ntle, United Manganese of Kalahari, and Assmang in South Africa are some examples of producers looking to raise production in order to meet the anticipated demand of manganese (Christ",20,20_manganese_production_term_demand
2,2_chunk_324000,"ianson, n.d.). Additionally, Eramet in Gabon has sent a notice that it intends to expand manganese mine production from 4.3 million tons to 7 million tons by 2023 (Webb, 2019). Figure 4.30. Manganese demand trajectories, current production, and production capacity. 4.3.13 Neodymium 4.3.13.1 Demand Trajectories Figure 4.31 displays the demand for Nd from 2020 to 2035 against current production and production capacity. Four trajectories are modeled for the following clean energy demand areas: NdFe",20,20_manganese_production_term_demand
2,2_chunk_324500,"B magnets for EV motors and NdFeB magnets for wind turbine generators. The non-energy demand curve represents Nd demand for other applications, such as consumer electronics, air conditioning, industrial machines, ceramics and glasses, catalysts, and alloys, and are assumed to grow at 3%. Trajectories A and B are based on the IEA’s STEPS scenarios for growth in electric vehicle and wind turbine sales, while Trajectories C and D are based on the IEA’s NZE (net zero emissions) scenarios. Trajectori",-1,-1_demand_and_energy_from
2,2_chunk_325000,"es A and C are based on low material intensities, while Trajectories B and D are based on high material intensities, as described in Appendix B. Total demand for 2022 is estimated to match total supply in 2022, and 2020 demand is estimated by assuming a 3% growth rate from 2020 to 2022. 4.3.13.2 Production Production levels shown in Figure 4.31 were based on 2022 USGS estimates of total rare earth production by country combined with estimates of shares of different rare earths in each country’s ",28,28_production_capacity_levels_exceed
2,2_chunk_325500,"mines (Li & Yang, 2014; Sanematsu et al., 2016; TMR, 2015; USGS, 2022b). Additional unreported Chinese production is estimated using Adamas (Adamas Intelligence, 2023b). Recycling of end-of-life products does not contribute U.S. Department of Energy, Critical Materials Assessment 2023 88 significantly to production levels. Production capacity for most countries was estimated based on maximum production levels over the last five years. Countries such as Burma and Madagascar, which recently reduce",28,28_production_capacity_levels_exceed
2,2_chunk_326000,"d production based on USGS estimates while Chinese production quotas increased, are assumed to have the capacity to ramp production back up to previous levels. In addition, some monazite processing capacity in the U.S. in excess of current production was accounted for (Energy Fuels, 2023). Quantities are adjusted to be in terms of Nd content rather than Nd oxide. Figure 4.31. Neodymium demand trajectories, current production, and production capacity. 4.3.14 Nickel 4.3.14.1 Demand Trajectories Fi",-1,-1_demand_and_energy_from
2,2_chunk_326500,"gure 4.32 displays the demand of nickel from 2020 to 2035 against current production and production capacity. Demand trajectories are modeled for the following clean energy demand areas: lithium-ion batteries for electric vehicles and for stationary storage, eletrolyzers for generating hydrogen, and fuel cells for vehicles. All other areas of demand are counted as non-energy demand and are assumed to grow at 3%. Trajectories A and B are based on the IEA World Energy Outlook’s STEPS scenarios for",3,3_batteries_graphite_storage_stationary
2,2_chunk_327000," growth in electric and fuel cell vehicle sales, stationary storage needs in MW, and hydrogen use, while Trajectories C and D are based on the IEA’s NZE (net zero emissions) scenarios. Trajectories A and C are based on low material intensities, while Trajectories B and D are based on high material intensities for lithium-ion and nickel metal hydride batteries, fuel cells, and electrolyzers from the literature (Argonne National Laboratory, n.d.-a; Iloeje et al., 2022; C. Xu et al., 2020), as desc",3,3_batteries_graphite_storage_stationary
2,2_chunk_327500,"ribed in Appendix B. Total primary nickel demand is estimated from the USGS’s 2017 Mineral Yearbook and by applying a 5% growth rate since then based on historical CAGR from the USGS’s 2018 Mineral Yearbook (USGS, 2020). 4.3.14.2 Production Production is based on 2020 USGS estimates from the USGS’s 2022 Mineral Commodity Study of total nickel production (USGS, 2022b). Stainless steel is recycled at a high rate, but since this process does not produce separated nickel that can be used to meet ene",-1,-1_demand_and_energy_from
2,2_chunk_328000,"rgy demand, it is not included in this analysis. Non-energy demand for nickel, likewise, includes only primary demand. While some nickel from lithium-ion batteries is U.S. Department of Energy, Critical Materials Assessment 2023 89 recycled, and recycled quantities are likely to grow in the future, the amount produced from end-of-life batteries in 2020 is estimated to be small enough that it does not substantially affect worldwide nickel supply. Production capacity is estimated using the capacit",-1,-1_demand_and_energy_from
2,2_chunk_328500,"y utilization rate of 82% that was calculated for 2014 in the 2019 Critical Materials Strategy. Figure 4.32. Nickel demand trajectories, current production, and production capacity. 4.3.15 Phosphorus 4.3.15.1 Demand Trajectories Figure 4.33 displays the demand of phosphorus (P) from 2020 to 2035 against current production and production capacity. Phosphorus demand trajectories used the combined trajectories of two clean energy technologies: electric vehicle batteries and stationary storage batte",37,37_phosphorus_production_rock_phosphate
2,2_chunk_329000,"ries. Phosphorus is mainly used in agricultural applications, with around 95% of phosphate rock being used in fertilizer and animal feed, with the remainder being used in batteries. Phosphorus is used in lithium-iron-phosphate (LFP) batteries and in the electrolyte of nearly all lithium-ion batteries. LFP batteries have been increasing in popularity in recent years and have the second-highest market share of any battery chemistry (IEA, 2023b). Demand trajectories for phosphorus were calculated u",37,37_phosphorus_production_rock_phosphate
2,2_chunk_329500,"sing an assumed global growth rate of 3% based on GDP growth, a 2020 material demand of 29 Mmt, 2021 production of 31 Mmt, and a production capacity of 34 Mmt. All four of the scenarios for future demand projections for phosphorus follow a similar trajectory. Therefore, a comparison between the trajectories is less useful than comparing the shared trajectory to past production capacities. The 2020 production levels can meet all of the demand trajectories until 2022 when 2020 production levels ar",37,37_phosphorus_production_rock_phosphate
2,2_chunk_330000,"e exceeded. The production capacity is exceeded in 2025 just upon entering the medium term. By the middle of the medium term, the production capacity for all trajectories of phosphorus far exceeds the 2020 production and production capacity levels. Since there are not any clear substitutes for phosphorus in LFP batteries for stationary storage and electric vehicles, either production for phosphorus must increase to meet energy demand or other battery technologies must be implemented to supplemen",37,37_phosphorus_production_rock_phosphate
2,2_chunk_330500,"t the current market share of LFPs. However, since LFP batteries are currently trending toward a higher market share, an increase in production seems the more likely solution. U.S. Department of Energy, Critical Materials Assessment 2023 90 4.3.15.2 Production Phosphorus production is sourced from the USGS’s 2021 Mineral Yearbook assessment of P2O­­5 content of phosphate rock production, converted to be in terms of phosphorus content (USGS, 2022b). Most of the U.S. supply of phosphorus is produc",37,37_phosphorus_production_rock_phosphate
2,2_chunk_331000,"ed domestically with only 12% of phosphate rock being imported and with most of these imports coming from Peru (USGS, 2022b). The U.S. is third in mining the most phosphate rock in the world behind Morocco and China. However, the U.S. does not make the top ten in reserves in the world, which could possibly lead to an increased reliance on imports in years to come. Phosphate rock is mined independently of other rocks and is not produced as a by-product of other mining. Figure 4.33. Phosphorus dem",37,37_phosphorus_production_rock_phosphate
2,2_chunk_331500,"and trajectories, current production, and production capacity. 4.3.16 Platinum 4.3.16.1 Demand Trajectories Figure 4.34 displays the demand for platinum from 2020 to 2035 against 2020 production and production capacity. Platinum energy demand forecasts for this study explicitly consider PEM electrolyzers, PEM fuel cell electric vehicles (FCEVs), and catalytic converters. Catalytic converters account for about 40% of current platinum demand (Johnson Matthey, 2022). In the NZE forecasts after 2025",18,18_platinum_catalytic_converters_demand
2,2_chunk_332000,", the decline in platinum demand for catalytic converters is projected to be greater than the increase in platinum demand for PEM electrolyzers and FCEVs, creating the dips in the Trajectory C and D demands. By 2030, platinum demand for PEM electrolyers and FCEVs overcomes the decrease in catalytic converter demands. This demand behavior does not occur in the STEPs scenario, in which PEM electrolyzer and FCEV demands are significantly lower. Other platinum demands include both energy and non-ene",18,18_platinum_catalytic_converters_demand
2,2_chunk_332500,"rgy applications. These energy applications of platinum include catalysts that improve energy and material efficiencies of refining and chemical processes. Major non-energy demands for platinum are in the jewelry and investment sectors. The demand trajectories do not include platinum recovered from chemical and refining catalysts, where recycling rates are 80%–90% (Moreira & Laing, 2022). These industries own or rent their platinum, which consequently does not enter the open market after recover",18,18_platinum_catalytic_converters_demand
2,2_chunk_333000,"y. Platinum recovered from end-of-life catalytic converters is incorporated in global U.S. Department of Energy, Critical Materials Assessment 2023 91 supply. In the future, significant fractions of platinum in PEM fuel cells and electrolyzers are expected to be recovered at the end-of-life of these technologies as well. 4.3.16.2 Production Platinum is the most abundant PGM in South Africa, Zimbabwe, and the United States mines, while in Russia and Canada, palladium is the most abundant PGM. In ",18,18_platinum_catalytic_converters_demand
2,2_chunk_333500,"Russia and Canada, PGMs are recovered as by-products of nickel and copper mining (Wilburn, 2012). In 2021, 74% of platinum was mined in South Africa, 11% in Russia, 8% in Zimbabwe, 3% in Canada, and the remainder in seven countries (USGS, 2022b). Platinum mine capacity (224 tonnes) is estimated from the USGS-reported world mine production in 2021 (192 tonnes) and an assumed capacity utilization of 86%. Figure 4.34. Platinum demand trajectories, current production, and production capacity. 4.3.17",18,18_platinum_catalytic_converters_demand
2,2_chunk_334000," Praseodymium 4.3.17.1 Demand Trajectories Figure 4.35 displays the demand for Pr from 2020 to 2035 against current production and production capacity. Four trajectories are modeled for the following clean energy demand areas: NdFeB magnets for EV motors and wind turbine generators. The non-energy demand curve represents Pr demand for other applications, such as consumer electronics, air conditioning, industrial machines, ceramics and glasses, catalysts, and alloys, and are assumed to grow at 3%",12,12_magnets_ndfeb_motors_term
2,2_chunk_334500,". Trajectories A and B are based on the IEA’s STEPS scenarios for growth in electric vehicle and wind turbine sales, while Trajectories C and D are based on the IEA’s NZE (net zero emissions) scenarios. Trajectories A and C are based on low material intensities, while Trajectories B and D are based on high material intensities, as described in Appendix B. Total demand for 2022 is estimated to match total supply in 2022, and 2020 demand is estimated by assuming a 3% growth rate from 2020 to 2022.",-1,-1_demand_and_energy_from
2,2_chunk_335000," 4.3.17.2 Production Production levels shown in Figure 4.35 were based on 2022 USGS estimates of total rare earth production by country combined with estimates of shares of different rare earths in each country’s mines (Li & Yang, 2014; Sanematsu et al., 2016; TMR, 2015; USGS, 2022b). Additional unreported Chinese production is estimated using Adamas (Adamas Intelligence, 2023b). Recycling of end-of-life products does not contribute U.S. Department of Energy, Critical Materials Assessment 2023 9",28,28_production_capacity_levels_exceed
2,2_chunk_335500,"2 significantly to production levels. Production capacity for most countries was estimated based on maximum production levels over the last five years. Countries such as Burma and Madagascar, which recently reduced production based on USGS estimates while Chinese production quotas increased, are assumed to have the capacity to ramp production back up to previous levels. In addition, some monazite processing capacity in the U.S. in excess of current production was accounted for (Energy Fuels, 202",28,28_production_capacity_levels_exceed
2,2_chunk_336000,"3). Quantities are adjusted to be in terms of Pr content rather than Pr oxide. Figure 4.35. Praseodymium demand trajectories, current production, and production capacity. 4.3.18 Silicon 4.3.18.1 Demand Trajectories Figure 4.36 shows the demand of silicon (Si) from 2020 to 2035 against current production and production capacity. The silicon demand trajectories utilized the combined trajectories of three clean energy technologies: lightweighting alloys, solar, and electrical steel. Silicon carbide",32,32_silicon_production_demand_china
2,2_chunk_336500," (SiC) was not considered as its silicon content did not significantly impact projected demand. The four different trajectories consist of the IEA’s STEPS and NZE scenarios for low and high scenarios, respectively. The demand for silicon in lightweighting was calculated as the range of silicon present across different lightweighting packages for four lightweighting materials: high-strength steel, advanced high-strength steel, aluminum alloys, and magnesium alloys. This range (low and high materi",-1,-1_demand_and_energy_from
2,2_chunk_337000,"al intensities) was then applied to the weighted average mass of light-duty and heavy-duty vehicle types sold by year in the STEPS and NZE scenarios. Projecting silicon demand for solar was created using the STEPS scenario with low and high production yield and the NZE scenario with low and high production yield. Electric steel scenarios were taken from the electric steel section (included only energy- related applications for electric steel: power transformers, wind turbines, and electric vehic",-1,-1_demand_and_energy_from
2,2_chunk_337500,"le motors) and multiplied by 3% for low demand scenarios (Trajectories A and C) and by 5% for high demand scenarios (Trajectories B and D). Additional information on the high and low material intensities used to compute each trajectory may be found in Appendix B. Non-energy demand for silicon in 2020 was estimated based on demand values for silicon metal and ferrosilicon in the 2018 Mineral Yearbook (USGS, 2021). Silicon metal was presumed to contain 100% silicon U.S. Department of Energy, Criti",32,32_silicon_production_demand_china
2,2_chunk_338000,"cal Materials Assessment 2023 93 while ferrosilicon is assumed to contain 75% silicon (USGS, 2021). The 2018 silicon demand value was projected out to 2020 using a weighted average CAGR of industries that use silicon metal (silicones, polysilicon, and aluminum) and a CAGR of ferrosilicon (USGS, 2021). From 2020 onward, the non-energy demand of silicon was projected to grow at a CAGR of 3.0%. Silicon production amounts were calculated for 2020 as the silicon content of global production amounts s",32,32_silicon_production_demand_china
2,2_chunk_338500,"ourced through the USGS Minerals Commodity Summaries 2022 (USGS, 2022b). Because recycling of silicon was deemed insignificant by the USGS, silicon recycling rates are not incorporated into production amounts (USGS, 2022b). Production capacity of silicon is an average capacity utilization rate in 2020 for China and the rest of the world applied to 2020 production (SMM, 2023). Figure 4.36. Silicon demand trajectories, current production, and production capacity. 4.3.18.2 Production China was the ",32,32_silicon_production_demand_china
2,2_chunk_339000,"largest producer by an order of magnitude compared to other countries and consistently produced more than 70% of the world’s silicon supply in 2021 (USGS, 2022b). Interestingly, in 2021 the United States relied primarily on Brazil (30%), Canada (21%), and Norway (13%) for its silicon (metal grade) supply. The dip in global production during 2017 was attributed to oversupply and decreased demand in the steel and aluminum alloy industries (USGS, 2021). Increased U.S. demand corresponded to silicon",32,32_silicon_production_demand_china
2,2_chunk_339500,"-related product production plants reopening in 2021 after COVID-19 shutdowns. These reopenings also corresponded to a 50% price increase for raw silicon (USGS, 2022b). Silicon solar cells account for about 5% of the overall demand on raw silicon materials (calculated from USGS supply and total material intensity). 4.3.19 Silicon Carbide 4.3.19.1 Demand Trajectories Figure 4.37 displays the demand of silicon carbide (SiC) from 2020 to 2035 for 6-inch wafers against current production and product",-1,-1_demand_and_energy_from
2,2_chunk_340000,"ion capacity in a 6-inch equivalent. As mentioned before, data inconsistent from various reports prevented the authors from having a common unit. However, based on Yole’s report for the 2022 market, 6-inch n-type wafer units accounted for 71% of total n-type wafers including 4-inch, 6-inch, and 8-inch wafers. The four trajectories are derived from high and low CAGRs of 1.2% and 5.4%, and high and low SiC market penetration rates of 0.9% and 4.4% (Chiu & Dogmus, 2022; Rosina & Villamor, 2022). U.",27,27_wafer_sic_6inch_2022
2,2_chunk_340500,"S. Department of Energy, Critical Materials Assessment 2023 94 Figure 4.37. Silicon carbide demand trajectories, current production, and production capacity. 4.3.19.2 Production SiC capacity was compiled from Yole’s report by summing the capacity in 2022 in 6-inch equivalent of nine companies (Chiu & Dogmus, 2022). The list of companies includes Wolfspeed, II-IV (or Coherent Corp), SiCrystal, SK Siltron CSS, TankeBlue, Showa Denko, GT Advanced, STMicroelectronics, and SICC. The total capacity in",27,27_wafer_sic_6inch_2022
2,2_chunk_341000," 2022 was 560,000 wafer units, the 6-inch equivalent. 4.3.20 Tellurium 4.3.20.1 Demand Trajectories Tellurium’s primary energy technology application is in CdTe thin-film solar PVs, but it is also utilized in thermoelectric devices, metallurgical applications, as a rubber volcanizing agent, and as catalyst (USGS, 2022b). Of the applications of tellurium, 40% of global tellurium production goes toward CdTe thin-film solar PVs, and the remainder is utilized in technologies not considered as energy",4,4_solar_pv_cdte_thinfilm
2,2_chunk_341500," technologies in this study. Of these other technologies, 30% of Te is utilized in thermoelectric devices that are growing at an 8% CAGR (MMR, 2019), 15% is utilized in metallurgical applications with Te use estimated to have a 3% CAGR (Technavio, 2023), and applications as a rubber volcanizing agent and catalyst make up the remaining 15%—also with a 3% CAGR (Fortune Business Insights, 2021b). Material intensity for Te has fallen sharply over time in CdTe thin-film solar PV cells due to decrease",4,4_solar_pv_cdte_thinfilm
2,2_chunk_342000,"s in active layer thickness and improvements in the module design of CdTe panels. Older CdTe solar PV cells had Te material intensities ranging from 60–100 tonnes/GW (McNulty & Jowitt, 2022; Redlinger et al., 2015). The current material intensity of Te, approximately 36 tonnes/GW and used herein as the high materiality intensity scenarios (Trajectories B and D), has been demonstrated by the U.S. producer, First Solar (First Solar, 2022). It is expected to continue to trend downward to 20 tonnes/",4,4_solar_pv_cdte_thinfilm
2,2_chunk_342500,"GW by 2040 (Alves Dias et al., 2020) and is used herein as the low material intensity scenarios (Trajectories A and C). A further discussion on Te intensity in CdTe thin-film solar PV cells can be found in Appendix B. Using these material intensities, the IEA STEPS and NZE scenarios, and the expected range of global CdTe solar PV market share ranging between 2% to 5.5% through 2035, Figure 4.38 shows the high and low demand U.S. Department of Energy, Critical Materials Assessment 2023 95 traject",4,4_solar_pv_cdte_thinfilm
2,2_chunk_343000,"ories, competing technology demands, as well as supplies of Te. The demand for Te is expected to range from between 450 and 1,150 tonnes per year in the short term in 2025 and increasing to between 685 to 1,910 tonnes per year in the medium term by 2035. As Figure 4.38 shows, there is a wide range of potential demand for Te depending on future solar PV installation and CdTe market share. Current production levels of Te are just shy of 580 tonnes per year with an estimated production capacity of ",-1,-1_demand_and_energy_from
2,2_chunk_343500,"650 tonnes per year. Without significant expansion of the tellurium supply capacity, shortages of Te could occur in the short term and are likely in the medium term. Figure 4.38. Tellurium demand trajectories, current production, and production capacity. 4.3.20.2 Production Tellurium is primarily produced as a by-product from copper mining and processing facilities, where approximately 90% of global Te supply is refined from copper anode slimes. To a much lesser extent, Te is produced from the s",-1,-1_demand_and_energy_from
2,2_chunk_344000,"kimming at lead refineries; is captured from the flue dusts and smelting of bismuth, copper, nickel, lead-zinc ores, and other precious metals; and can also be coproduced from bismuth telluride and gold telluride ores (USGS, 2022b). The production of Te and its global supply is very closely tied to copper as a result of copper slimes being the primary supply of Te production where the Te recovery is estimated to be about 40% (McNulty & Jowitt, 2022). Globally, 580 tons of refined Te were produce",-1,-1_demand_and_energy_from
2,2_chunk_344500,"d in 2021 and global Te production levels have generally increased since 2015. China is the world’s leader in Te production, producing an estimated 340 tons (58%) of the global supply in 2021. Japan and Russia are interchangeably the second-largest producers of Te, producing 75 tons (13%) and 70 tons (12%), respectively, in 2021 (USGS, 2022b). Canada and Sweden are the next- largest producers at 45 tons (8%) and 40 tons (7%), respectively. Bulgaria, South Africa, and The Philippines are also Te ",-1,-1_demand_and_energy_from
2,2_chunk_345000,"producers, combining for less than 2% of global production (USGS, 2022b). In the U.S. for the first time in recent history, primary production of Te was recovered from copper slimes in Utah in late 2021 at a facility with the capacity to produce 20 tons per year (USGS, 2022b). Te is indirectly produced from a copper mine in Texas where the copper anode slimes are sent to Mexico to recover commercial-grade tellurium (USGS, 2022b). U.S. Department of Energy, Critical Materials Assessment 2023 96 D",-1,-1_demand_and_energy_from
2,2_chunk_345500,"ue to the lack of Te refining in the United States despite having an estimated 3,500 tons of reserves, more than 95% of Te is currently imported from other countries (USGS, 2022b). Between 2017 and 2020, the U.S. sourced 57% of Te from Canada, 19% from Germany, 17% from China, 4% from the Philippines, and 3% from other countries (USGS, 2021). However, the imports from both Canada and Germany fell sharply in 2020 when only 0.025 tons were imported from these countries down from 2 tons in 2019 and",-1,-1_demand_and_energy_from
2,2_chunk_346000," 99 tons in 2018. In 2020, 1 ton was imported from Germany (USGS, 2021, 2022b). In 2021, the imports of Te significantly increased, with 82% from the Philippines at 9.5 tons, and a 161% increase in Te imports occurred from Japan in the same year (USGS, 2022b). Secondary production of Te is limited globally and domestically because there is little or no scrap from which to obtain secondary Te, and its uses are highly dispersive and dissipative. In Europe, Te was recovered in 2021 from scrapped se",-1,-1_demand_and_energy_from
2,2_chunk_346500,"lenium-tellurium photoreceptors in old plain-paper copiers (USGS, 2022b). In the U.S., a plant recycled CdTe solar cells; however, the amount recycled was limited because most of these solar cells are relatively new and have not yet reached the end of their useful life to warrant recycling (USGS, 2022b). 4.3.21 Terbium 4.3.21.1 Demand Trajectories Figure 4.39 displays the demand for Tb from 2020 to 2035 against current production and production capacity. Four trajectories are modeled for the fol",4,4_solar_pv_cdte_thinfilm
2,2_chunk_347000,"lowing clean energy demand areas: NdFeB magnets for EV motors and NdFeB magnets for wind turbine generators. The non-energy demand curve represents Tb demand for other applications such as consumer electronics, air conditioning, industrial machines, phosphors for fluorescent lighting and LCD displays, terfenol-D, and other alloys, and are assumed to grow at 3%. Trajectories A and B are based on the IEA’s STEPS scenarios for growth in electric vehicle and wind turbine sales, while Trajectories C ",12,12_magnets_ndfeb_motors_term
2,2_chunk_347500,"and D are based the IEA’s NZE scenarios. Trajectories A and C are based on low material intensities, while Trajectories B and D are based on high material intensities, as described in Appendix B. Total demand for 2022 is estimated to match total supply in 2022, and 2020 demand is estimated by assuming a 3% growth rate from 2020 to 2022. 4.3.21.2 Production Production levels shown in Figure 4.39 were based on 2022 USGS estimates of total rare earth production by country combined with estimates of",-1,-1_demand_and_energy_from
2,2_chunk_348000," shares of different rare earths in each country’s mines (Li & Yang, 2014; Sanematsu et al., 2016; TMR, 2015; USGS, 2022b). Additional unreported Chinese production is estimated using Adamas (Adamas Intelligence, 2023b). Recycling of end-of-life products does not contribute significantly to production levels. Production capacity for most countries was estimated based on maximum production levels over the last five years. Countries such as Burma and Madagascar, which recently reduced production b",28,28_production_capacity_levels_exceed
2,2_chunk_348500,"ased on USGS estimates while Chinese production quotas increased, are assumed to have the capacity to ramp production back up to previous levels. In addition, some monazite processing capacity in the U.S. in excess of current production was accounted for (Energy Fuels, 2023). Quantities are adjusted to be in terms of Tb content rather than as Tb oxide. U.S. Department of Energy, Critical Materials Assessment 2023 97 Figure 4.39. Terbium demand trajectories, current production, and production cap",28,28_production_capacity_levels_exceed
2,2_chunk_349000,"acity. 4.3.22 Titanium 4.3.22.1 Demand Trajectories Figure 4.40 displays the demand of titanium from 2020 to 2035 for the four trajectories evaluated compared to 2020 production and production capacity. An estimated 60%–75% of titanium alloys are used for energy applications, which include gas turbine blades; lightweighting aircraft, spacecraft, rail, marine, and land vehicles; and corrosion resistance in refineries and power plants (Feng et al., 2023). This study’s focus is on PEM electrolyzers",26,26_titanium_sponge_for_production
2,2_chunk_349500," and road vehicle lightweighting. In PEM electrolyzers, titanium metal is used in the gas diffusion layer and bipolar plate at the anode (Steen et al., 2017). Titanium in the gas diffusion layer is typically in the form of a thin and porous metal foam, pressed directly to the iridium catalyst. The gas diffusion layer performs two functions: (1) establishing electro- conductivity between the bipolar plate and the catalyst layer; and (2) uniformly distributing the reactant (water) and product (oxy",-1,-1_demand_and_energy_from
2,2_chunk_350000,"gen) in and out of the anode during operation. Titanium is chosen for this application because of its corrosion resistance in the acidic environment experienced at the anode. The acid-resistant titanium bipolar plate is a solid plate engraved with a serpentine flow field. Its functions include feeding the incoming water to the anode catalyst layer and removing the oxygen produced during the electrolysis (Zhu et al., 2022). The titanium components contribute significantly to the capital cost of P",-1,-1_demand_and_energy_from
2,2_chunk_350500,"EM electrolyzers, which include raw material cost and the machining of complex, intricate flow patterns (Lettenmeier et al., 2017). Research focused on reducing these costs includes titanium coated on austenitic stainless steel; protective gold and niobium coatings; different titanium forms such as foams, meshes, and felts; and manufacturing methods (Daudt et al., 2019; Lettenmeier et al., 2017; Sánchez-Molina et al., 2021; Stiber et al., 2022; Yang et al., 2018; Young et al., 2021). Titanium is",-1,-1_demand_and_energy_from
2,2_chunk_351000," also used for lightweighting vehicles. This study considers titanium use in aluminum castings for road vehicle applications. While titanium use in road vehicles is limited by cost, aluminum-titanium alloys are being explored for this application, particularly with the aim of meeting increasingly stringent fuel economy U.S. Department of Energy, Critical Materials Assessment 2023 98 goals (Blanco et al., 2022). Titanium demand for road vehicles assumed in this study are based on an aluminum 356 ",26,26_titanium_sponge_for_production
2,2_chunk_351500,"cast containing 0.25% titanium (The Aluminum Association, 2015). 4.3.22.2 Production The major sources of titanium are ilmenite (94%) and rutile (6%) ore concentrates (USGS, 2022b). Mine production in 2022 totaled 9,500 kt. China accounted for 36% of titanium mine production, Mozambique for 12%, South Africa for 10%, and Australia for 6%, with the remaining production spread across more than 15 countries (USGS, 2022b). China dominated titanium sponge production as well, accounting for 58%. Other",26,26_titanium_sponge_for_production
2,2_chunk_352000," significant titanium sponge producers include Japan (20%), Russia (11%), and Khazakhstan (6%). The assumed global titanium mining capacity is 350,000 tonnes as reported by the USGS. More than 95% of titanium ore concentrates are consumed for titanium oxide production, relegating titanium sponge to minor product status. Titanium sponge is refined from synthetic rutile (upgraded ilmenite) and natural rutile concentrates and marketed in the form of ingots, billets, sheets, coils, and tubes. The pr",26,26_titanium_sponge_for_production
2,2_chunk_352500,"imary technology for producing titanium sponge is the Kroll process (Perks & Mudd, 2019). Because this process is inefficient, as well as being energy-, labor-, capital-, and operating cost-intensive, alternative technologies are being researched (El Khalloufi et al., 2021). Titanium scrap is an important source of the metal, although some applications, particularly defense applications, require virgin titanium sponge (U.S. Department of Commerce, 2019). Historically, titanium sponge prices have",26,26_titanium_sponge_for_production
2,2_chunk_353000," experienced volatility; examples include increasing prices in response to defense demand in years 2003 to 2006 (Seong et al., 2009) and, in 2018, decreasing prices in response to capacity growth, particularly in China. Figure 4.40. Titanium demand trajectories, current production, and production capacity. 4.3.23 Uranium 4.3.23.1 Demand Trajectories Figure 4.41 shows four different demand scenarios for uranium from 2020 to 2035. The only energy application considered for uranium was terrestrial,",-1,-1_demand_and_energy_from
2,2_chunk_353500," electricity-generating nuclear reactors (IEA, 2022h). Two IEA scenarios were utilized to determine projected nuclear capacity until 2035, including the nuclear fade case U.S. Department of Energy, Critical Materials Assessment 2023 99 (NFC) for low trajectories and the NZE scenario for high trajectories. This capacity data was used in conjunction with material intensity data to produce the four separate demand scenarios. Additional information on how low and high material intensities were devel",24,24_iea_scenario_nuclear_capacity
2,2_chunk_354000,"oped to be used to compute each trajectory may be found in Appendix B. Figure 4.41. Uranium demand trajectories, current production, and production capacity. 4.3.23.2 Production Production data were obtained through the Nuclear Energy Agency, World Nuclear Association, and the International Atomic Energy Agency (IAEA, 2016; NEA, 2023; World Nuclear Association, 2022e). Primary production, ~50 kt (World Nuclear Association, 2022c), and secondary production, ~2 kt (World Nuclear Association, 2020)",11,11_nuclear_association_uranium_world
2,2_chunk_354500,", were summed to produce the total global supply of natural uranium. Primary production capacity, ~73 kt (World Nuclear Association, 2021), and secondary production capacity, ~4 kt (World Nuclear Association, 2020), were summed to create the total global production capacity of natural uranium (IAEA, 2016; NEA, 2023; World Nuclear Association, 2022e). Primary production, ~50 kt (World Nuclear Association, 2022e, 2022f), and secondary production, ~2 kt (World Nuclear Association, 2020), were summe",11,11_nuclear_association_uranium_world
2,2_chunk_355000,"d to produce the total global supply of natural uranium. Primary production capacity, ~73 kt (World Nuclear Association, 2021c), and secondary production capacity, ~4 kt (World Nuclear Association, 2020), were summed to create the total global production capacity of natural uranium. It should be noted that the figure shows total uranium production as less than all of the demand trajectories. The reason for this discrepancy has to do with civil stockpiles of uranium (World Nuclear Association, 20",11,11_nuclear_association_uranium_world
2,2_chunk_355500,"22f). Due to the challenges in quantifying the total civil stockpiles, it is difficult to determine the annual supply of uranium due to these stockpiles (World Nuclear Association, 2022f). However, estimates provided by the World Nuclear Association at the end of 2020 yielded an estimation of 282 kt of uranium in civil stockpiles globally (World Nuclear Association, 2022f). U.S. Department of Energy, Critical Materials Assessment 2023 100 5 Criticality Assessment This chapter details the critica",11,11_nuclear_association_uranium_world
2,2_chunk_356000,"lity assessment methodology and presents criticality results for both the short and medium terms. The assessments address two dimensions—importance to energy and supply risk. The basic premise is that rapidly increasing demand for key materials could hamper the ability to manufacture energy technologies by outpacing new production and causing supply–demand mismatches due to (constrained) availability, geopolitical sensitivities, and other concerns. Appendix A (Criticality Assessment by Material)",1,1_materials_criticality_critical_assessment
2,2_chunk_356500," presents detailed material-by-material assessments. 5.1 Assessment Methodology The basic methodology used to assess the criticality of materials in this report is the same as that used in the 2010, 2011, and 2019 DOE CMS reports, which adapted a methodology developed by the National Academy of Sciences (NAS) (National Research Council, 2008). The NAS methodology assesses the criticality of individual minerals along two dimensions: impact of supply disruption and supply risk. These two dimension",1,1_materials_criticality_critical_assessment
